ship_id,ship_type,route_id,month,distance,fuel_type,fuel_consumption,CO2_emissions,weather_conditions,engine_efficiency
NG022,Oil Service Boat,Port Harcourt-Lagos,August,62.12623905553297,Diesel,1983.5717482719542,5472.747622690652,Calm,92.92868823446057
NG066,Fishing Trawler,Escravos-Lagos,August,286.03234040617724,HFO,9071.41273414675,25028.362356187765,Calm,87.47240491683733
NG043,Surfer Boat,Escravos-Lagos,February,178.1601351579019,Diesel,5722.029123479011,15787.289423620592,Moderate,92.51518775027404
NG017,Fishing Trawler,Port Harcourt-Lagos,January,152.54581727485785,Diesel,4907.373117590831,13539.6234526673,Calm,71.59916600227916
NG115,Tanker Ship,Lagos-Apapa,July,129.87662343680583,Diesel,4175.029176543725,11519.059504905352,Stormy,90.29547584951855
NG005,Tanker Ship,Port Harcourt-Lagos,August,121.96709071608524,HFO,3888.2255495534637,10727.75771854072,Calm,77.4445130544649
NG115,Surfer Boat,Escravos-Lagos,November,78.62900261897559,HFO,2522.9679059778755,6960.961518832928,Stormy,82.48080944801497
NG031,Surfer Boat,Escravos-Lagos,January,86.34138026071268,Diesel,2733.9930130270386,7543.187573392064,Calm,72.39251615668148
NG004,Oil Service Boat,Port Harcourt-Lagos,February,73.40019258246458,Diesel,2321.524553921174,6405.171879745974,Stormy,92.08657422143212
NG069,Oil Service Boat,Escravos-Lagos,November,19.366058825242696,Diesel,621.3312786859246,1714.2759173163683,Stormy,74.53704009384104
NG117,Tanker Ship,Port Harcourt-Lagos,February,104.85893608999925,HFO,3342.293197327936,9221.510220614298,Stormy,71.58250555302298
NG066,Tanker Ship,Port Harcourt-Lagos,March,135.80368055376587,HFO,4378.068727833972,12079.253116557622,Stormy,92.13642553096773
NG120,Surfer Boat,Warri-Bonny,February,124.02839106220097,HFO,3927.3235137910538,10835.630444102439,Moderate,87.18592771795029
NG065,Tanker Ship,Port Harcourt-Lagos,November,283.9222560073425,Diesel,9127.78464308267,25183.894532366598,Calm,76.72486293261046
NG012,Oil Service Boat,Port Harcourt-Lagos,September,125.92644978513201,Diesel,4018.1949007709914,11086.347952807786,Calm,92.29661028372439
NG107,Oil Service Boat,Port Harcourt-Lagos,April,27.604843864169183,Diesel,886.9631317431816,2447.163998423835,Calm,90.38035279972692
NG067,Fishing Trawler,Lagos-Apapa,January,79.72080109398141,Diesel,2560.9755159183137,7065.825916668246,Moderate,94.05459074610283
NG004,Surfer Boat,Port Harcourt-Lagos,December,148.61844721626096,Diesel,4783.645304769508,13198.253853070759,Stormy,86.73112798220494
NG004,Fishing Trawler,Escravos-Lagos,November,69.19271767702692,Diesel,2199.8289618664367,6069.4092522081955,Stormy,77.33764064496214
NG077,Tanker Ship,Lagos-Apapa,October,148.2562844941063,Diesel,4775.188161577581,13174.920283040487,Calm,75.21933622834685
NG090,Oil Service Boat,Lagos-Apapa,July,162.00057136501488,HFO,5135.329491894123,14168.563498134454,Calm,70.28077965400581
NG048,Surfer Boat,Lagos-Apapa,February,140.41146339834486,Diesel,4444.718565968127,12263.142478522564,Calm,82.87075112260919
NG026,Oil Service Boat,Warri-Bonny,June,143.39427883969506,Diesel,4571.148980622415,12611.968656268762,Calm,90.64494888536255
NG024,Tanker Ship,Escravos-Lagos,May,145.83770984511705,Diesel,4685.977822991938,12928.785668127093,Moderate,81.54506027391233
NG066,Fishing Trawler,Port Harcourt-Lagos,November,165.84294672544792,HFO,5291.198099446837,14598.610735991797,Moderate,84.94518092129653
NG023,Fishing Trawler,Escravos-Lagos,May,84.14311200727808,Diesel,2703.6923943314073,7459.587048693606,Stormy,84.48775835650943
NG066,Tanker Ship,Lagos-Apapa,August,154.3760059112339,Diesel,4950.604185564807,13658.899563898,Stormy,93.01094546493891
NG091,Tanker Ship,Port Harcourt-Lagos,October,107.21471635485874,Diesel,3402.6016174065703,9387.903376244343,Calm,92.839181642818
NG049,Fishing Trawler,Lagos-Apapa,February,81.29325459294543,Diesel,2618.3276258860274,7224.0625036510655,Moderate,89.05527235934863
NG106,Oil Service Boat,Lagos-Apapa,April,164.045551365115,Diesel,5190.635522845744,14321.154877636922,Moderate,75.74648774672085
NG078,Tanker Ship,Lagos-Apapa,January,37.081371141332625,HFO,1193.1345749168424,3291.90230407079,Stormy,74.69539271445527
NG030,Fishing Trawler,Escravos-Lagos,October,204.24200538720328,Diesel,6494.281227540581,17917.961465255947,Moderate,87.23317955483243
NG081,Tanker Ship,Warri-Bonny,March,82.65640266443611,HFO,2638.55240796649,7279.863423454806,Calm,90.89893749936878
NG006,Oil Service Boat,Warri-Bonny,January,143.6370409749404,Diesel,4578.038290606656,12630.976516645418,Moderate,86.85382444866319
NG070,Oil Service Boat,Port Harcourt-Lagos,March,147.19824007253263,Diesel,4667.998973098068,12879.181358073218,Stormy,85.09104755584237
NG035,Surfer Boat,Lagos-Apapa,August,367.454783532043,Diesel,11696.5551243979,32271.22704610253,Calm,91.73201559393966
NG051,Fishing Trawler,Lagos-Apapa,February,86.366026794888,HFO,2740.0312617258774,7559.847324288685,Calm,84.19699872202396
NG091,Tanker Ship,Lagos-Apapa,August,136.24979947751726,Diesel,4323.586522931136,11928.934703512721,Stormy,82.47704642836625
NG052,Surfer Boat,Escravos-Lagos,June,163.76877796091463,HFO,5195.080898250017,14333.419832356554,Stormy,79.81774739362488
NG119,Oil Service Boat,Port Harcourt-Lagos,August,475.47960992997554,HFO,15174.850869936769,41867.97331403887,Moderate,70.76906735772288
NG045,Tanker Ship,Warri-Bonny,April,31.632562843205882,Diesel,1015.7865017555039,2802.5924282732376,Calm,73.9740772605169
NG111,Surfer Boat,Lagos-Apapa,October,144.25632438302029,Diesel,4611.279577615901,12722.690453695343,Calm,78.1674016205991
NG016,Oil Service Boat,Port Harcourt-Lagos,July,96.20725580089056,HFO,3095.26441651194,8539.948702043224,Stormy,92.43143325262659
NG007,Surfer Boat,Lagos-Apapa,October,139.55838728743012,Diesel,4467.126740326151,12324.967458160205,Calm,86.01364715618018
NG075,Tanker Ship,Escravos-Lagos,January,107.07942305604553,HFO,3431.116325021265,9466.576506392516,Moderate,86.60376526734959
NG111,Tanker Ship,Port Harcourt-Lagos,July,179.17444363671746,Diesel,5738.751062597018,15833.425870479434,Stormy,71.9600407065358
NG080,Fishing Trawler,Port Harcourt-Lagos,April,168.56968688094707,Diesel,5375.615586936187,14831.52169793373,Stormy,79.57993154042077
NG002,Surfer Boat,Escravos-Lagos,April,96.04578030351111,HFO,3077.568283904501,8491.124419411377,Calm,90.9253359200159
NG068,Tanker Ship,Port Harcourt-Lagos,February,183.87329745276023,Diesel,5819.061629804177,16055.005687868352,Moderate,76.02967341966527
NG037,Fishing Trawler,Lagos-Apapa,April,125.36505631903823,Diesel,4030.6851437536834,11120.808993932165,Calm,81.88484595558252
NG089,Oil Service Boat,Lagos-Apapa,August,124.16711175358029,HFO,3985.6658363901074,10996.599064261696,Moderate,90.76346243078802
NG091,Surfer Boat,Warri-Bonny,January,50.54884444073706,HFO,1605.390204568361,4429.330793401571,Moderate,80.2129419116546
NG117,Tanker Ship,Lagos-Apapa,January,387.2830670060859,Diesel,12429.061293279756,34292.23858644475,Calm,83.28929319053115
NG018,Tanker Ship,Lagos-Apapa,February,68.25770786879772,Diesel,2157.673563765011,5953.100953834748,Calm,74.3417960553806
NG017,Tanker Ship,Escravos-Lagos,April,234.09646676601315,HFO,7430.531190781663,20501.10964985559,Moderate,92.62620350593404
NG061,Oil Service Boat,Port Harcourt-Lagos,May,247.7876401879109,Diesel,7841.043923570515,21633.729422450986,Moderate,80.76731914749101
NG010,Fishing Trawler,Lagos-Apapa,November,431.7243124413323,HFO,13858.673700139001,38236.59195194515,Stormy,86.89239068279625
NG081,Tanker Ship,Escravos-Lagos,June,209.95259944698742,Diesel,6736.37137207992,18585.897104165262,Moderate,83.77751188473944
NG024,Tanker Ship,Lagos-Apapa,January,459.27356172551794,HFO,14752.821354212496,40703.57831249813,Moderate,80.48939616042618
NG079,Fishing Trawler,Warri-Bonny,November,385.40552592734696,Diesel,12180.928363173694,33607.630679252965,Moderate,87.1419423161346
NG105,Oil Service Boat,Warri-Bonny,September,43.75939872502225,Diesel,1396.9150342658,3854.140108387366,Calm,74.39942972193482
NG062,Tanker Ship,Lagos-Apapa,January,22.531675970708665,HFO,722.1991707477914,1992.5741522898754,Moderate,71.06751635877245
NG096,Tanker Ship,Warri-Bonny,May,183.49549804574977,Diesel,5817.14436803205,16049.715891915863,Calm,73.90846261060703
NG078,Oil Service Boat,Lagos-Apapa,May,74.02732280676396,Diesel,2370.1678479042657,6539.380522179869,Stormy,91.07493716099975
NG051,Fishing Trawler,Escravos-Lagos,June,246.6710941146785,Diesel,7808.699626359672,21544.490313342656,Stormy,89.41388824983797
NG114,Tanker Ship,Escravos-Lagos,September,109.71334378580227,HFO,3479.930439232302,9601.256448136462,Stormy,72.19787485898922
NG109,Surfer Boat,Port Harcourt-Lagos,June,69.76009577347308,Diesel,2225.79278034012,6141.044385120131,Stormy,92.93560688159181
NG041,Fishing Trawler,Escravos-Lagos,September,166.65782453016573,Diesel,5336.36408490634,14723.225355939534,Calm,87.29132612367412
NG002,Oil Service Boat,Lagos-Apapa,January,82.2133310507239,Diesel,2605.8133037505763,7189.535027256002,Moderate,84.72910691735763
NG100,Oil Service Boat,Escravos-Lagos,August,119.29468617290637,HFO,3784.132017388103,10440.559823535541,Moderate,72.81754954688286
NG067,Fishing Trawler,Port Harcourt-Lagos,June,181.14232303670684,Diesel,5748.216377810821,15859.541024307111,Stormy,82.65366306925344
NG064,Oil Service Boat,Escravos-Lagos,September,55.267551296853,HFO,1755.0221179949806,4842.170762108321,Moderate,72.80317675024575
NG098,Fishing Trawler,Port Harcourt-Lagos,July,147.16981544784974,HFO,4672.238911772478,12890.879505277091,Moderate,95.09898687744689
NG078,Tanker Ship,Lagos-Apapa,November,66.52098028863495,Diesel,2119.019237120187,5846.452240756201,Moderate,85.257257311335
NG025,Oil Service Boat,Lagos-Apapa,June,95.2471688307499,Diesel,3049.816877858973,8414.5572664489,Stormy,81.20457045259158
NG059,Fishing Trawler,Warri-Bonny,April,118.39092955564428,Diesel,3774.5726250048388,10414.185107327039,Calm,90.55566802583579
NG068,Surfer Boat,Port Harcourt-Lagos,June,146.3245645122644,Diesel,4696.730775483145,12958.453460700983,Calm,94.51067209283856
NG067,Oil Service Boat,Lagos-Apapa,October,84.36735274942033,Diesel,2704.9717800564313,7463.116921102422,Calm,85.94158502104278
NG032,Surfer Boat,Escravos-Lagos,May,263.01551295674454,HFO,8333.2263952186,22991.679017159957,Calm,74.85890470526944
NG078,Oil Service Boat,Escravos-Lagos,September,91.82996604298668,Diesel,2904.9312830506783,8014.812565890428,Calm,85.80387586269752
NG080,Fishing Trawler,Escravos-Lagos,October,307.4994838884087,Diesel,9890.146926806749,27287.28019487904,Stormy,93.75717059141317
NG071,Surfer Boat,Escravos-Lagos,March,127.73212205068357,Diesel,4043.180257255636,11155.283472998846,Moderate,73.68671301031263
NG079,Tanker Ship,Lagos-Apapa,August,20.690777017667134,HFO,655.8423536796581,1809.4932462549325,Calm,87.02672994920256
NG037,Tanker Ship,Escravos-Lagos,November,121.54783368111029,Diesel,3842.947943017096,10602.835131924481,Moderate,83.20007035824257
NG106,Surfer Boat,Port Harcourt-Lagos,February,184.6211546383976,Diesel,5908.574127279066,16301.973970303094,Moderate,81.68350421009673
NG012,Tanker Ship,Lagos-Apapa,August,173.22072865346922,Diesel,5538.634063972627,15281.295689438224,Moderate,71.70201929800744
NG034,Tanker Ship,Lagos-Apapa,September,136.78797986061508,Diesel,4409.045759676115,12164.719890078566,Calm,89.26068809043463
NG069,Fishing Trawler,Port Harcourt-Lagos,December,33.89325808233063,Diesel,1090.307931694082,3008.199802390741,Moderate,82.39229859695853
NG019,Tanker Ship,Escravos-Lagos,June,97.28741128995611,HFO,3100.055636677004,8553.167855215266,Moderate,95.06959773308574
NG062,Oil Service Boat,Escravos-Lagos,September,408.12663525130785,HFO,12994.693816930108,35852.839584024376,Stormy,74.76254311550792
NG101,Tanker Ship,Escravos-Lagos,November,141.45079615638582,Diesel,4497.02414555968,12407.455502043143,Calm,81.07673418718414
NG116,Tanker Ship,Lagos-Apapa,January,68.16554795014538,Diesel,2160.842783511891,5961.844948021312,Moderate,90.14402462838372
NG083,Surfer Boat,Escravos-Lagos,June,32.86462809916258,Diesel,1041.5057278309462,2873.5527217359986,Moderate,92.39633336093961
NG101,Fishing Trawler,Warri-Bonny,July,159.76880319616612,HFO,5062.606525702714,13967.918151836408,Stormy,74.28013967638597
NG010,Surfer Boat,Lagos-Apapa,April,170.4659537881849,Diesel,5399.590612083542,14897.669676696503,Stormy,72.85542768429517
NG101,Oil Service Boat,Port Harcourt-Lagos,August,66.33351604435686,HFO,2106.498739577879,5811.907726185823,Calm,75.42824981320325
NG102,Tanker Ship,Escravos-Lagos,March,118.0196834659926,Diesel,3752.838488004944,10354.2198216241,Moderate,79.61345075098458
NG092,Tanker Ship,Warri-Bonny,October,41.10992508134109,HFO,1324.4191602077292,3654.121317662085,Stormy,75.24936929439424
NG050,Surfer Boat,Escravos-Lagos,July,55.481343478841616,Diesel,1773.8462857279815,4894.107335262107,Calm,79.79184681861138
NG076,Tanker Ship,Escravos-Lagos,February,49.78524104961491,HFO,1604.7346798610126,4427.5221765532615,Calm,91.4348734961984
NG041,Oil Service Boat,Port Harcourt-Lagos,July,61.30243238437543,Diesel,1951.8951823144182,5385.350808741202,Stormy,76.72170874079474
NG119,Tanker Ship,Port Harcourt-Lagos,June,46.51217893037316,Diesel,1483.4961276333,4093.0205387573483,Calm,84.44737220010107
NG046,Tanker Ship,Escravos-Lagos,July,19.519514186334387,Diesel,620.9127433810492,1713.1211629714523,Calm,84.03278721113035
NG087,Tanker Ship,Port Harcourt-Lagos,July,202.30317985652755,HFO,6416.932529783717,17704.553554936654,Calm,71.43853598785321
NG001,Fishing Trawler,Warri-Bonny,January,143.51564467681303,Diesel,4548.5884032056965,12549.723190970399,Moderate,83.16040386674268
NG056,Oil Service Boat,Escravos-Lagos,January,124.5760403012698,Diesel,4012.095525150939,11069.519550480712,Stormy,94.88974573119343
NG006,Tanker Ship,Port Harcourt-Lagos,February,369.2626815438537,HFO,11902.31088556418,32838.91478099725,Stormy,83.89133342884705
NG059,Surfer Boat,Port Harcourt-Lagos,March,313.69793609732665,Diesel,9922.671978146573,27377.018011296812,Stormy,72.99483284418777
NG094,Fishing Trawler,Warri-Bonny,January,363.37592516256416,Diesel,11518.511565364137,31779.99829912815,Calm,75.12394468084595
NG112,Surfer Boat,Escravos-Lagos,April,221.17716110450922,Diesel,7049.583320494832,19450.060423480198,Moderate,85.15302544721231
NG009,Oil Service Boat,Lagos-Apapa,September,86.87406790184149,Diesel,2755.78315906031,7603.307390084129,Moderate,83.01863534170114
NG091,Surfer Boat,Warri-Bonny,May,183.68747708730788,Diesel,5847.6794140746915,16133.963210312184,Calm,87.48512019882773
NG095,Tanker Ship,Warri-Bonny,May,99.8441071242793,HFO,3163.5648328711804,8728.392070217053,Moderate,80.63922290528689
NG008,Fishing Trawler,Escravos-Lagos,December,59.333286748804596,Diesel,1892.3804226753307,5221.147391540098,Moderate,83.57916824691051
NG081,Tanker Ship,Escravos-Lagos,December,172.8086490463833,Diesel,5491.181981939154,15150.37364471428,Stormy,69.760021726173
NG055,Tanker Ship,Warri-Bonny,April,62.81868178176587,HFO,1999.3485493472201,5516.276398825694,Moderate,87.58323958765668
NG055,Oil Service Boat,Lagos-Apapa,April,481.77006867241334,Diesel,15254.20660629257,42086.91871788747,Stormy,88.05563710074432
NG076,Fishing Trawler,Warri-Bonny,January,92.37304891888826,HFO,2944.479234175603,8123.926821873239,Moderate,84.88602229163952
NG031,Oil Service Boat,Escravos-Lagos,August,130.69754156126385,HFO,4212.43026155972,11622.25047810088,Calm,88.59551662015977
NG032,Fishing Trawler,Lagos-Apapa,March,127.62256833789642,Diesel,4060.0009083816794,11201.692269929112,Moderate,87.40127043273662
NG005,Tanker Ship,Port Harcourt-Lagos,August,173.47694298861936,HFO,5579.394570414041,15393.755430267487,Stormy,82.12545625179833
NG004,Tanker Ship,Port Harcourt-Lagos,November,349.63744677855334,Diesel,11237.680596286255,31005.17529626081,Stormy,77.27759754884909
NG068,Oil Service Boat,Port Harcourt-Lagos,November,81.53340098091607,Diesel,2626.2277271812595,7245.859174540416,Moderate,91.33278059256764
NG008,Oil Service Boat,Warri-Bonny,February,270.17425024083315,Diesel,8674.500377402945,23933.266522785932,Calm,87.7869722968117
NG004,Oil Service Boat,Lagos-Apapa,July,148.73623655418302,Diesel,4763.089690087534,13141.540153915828,Moderate,70.86234465842921
NG087,Oil Service Boat,Warri-Bonny,November,58.819491032240116,Diesel,1891.0171238809387,5217.385999877545,Stormy,75.41834389422772
NG075,Surfer Boat,Warri-Bonny,March,394.6937239163956,Diesel,12492.41850889605,34467.04348142596,Calm,75.03275604033236
NG052,Tanker Ship,Warri-Bonny,July,159.0228737952984,HFO,5072.529331932086,13995.29554025179,Moderate,90.3310244272208
NG009,Fishing Trawler,Port Harcourt-Lagos,November,98.02172066524354,Diesel,3159.651827466811,8717.595943965005,Calm,69.29968546833345
NG062,Surfer Boat,Lagos-Apapa,January,281.23002324199695,HFO,9025.78631798386,24902.477390945198,Stormy,92.33632610988718
NG004,Fishing Trawler,Lagos-Apapa,October,174.43728140605972,HFO,5619.819301302692,15505.288753960725,Moderate,81.98332231495327
NG018,Tanker Ship,Escravos-Lagos,June,156.485543529055,HFO,5023.2439216378125,13859.31527522921,Stormy,90.10176287424649
NG050,Tanker Ship,Escravos-Lagos,September,117.59557710537324,HFO,3782.012529617847,10434.71207859458,Calm,83.53590622250691
NG051,Oil Service Boat,Port Harcourt-Lagos,May,187.61730796272292,Diesel,6013.828478183195,16592.37460702836,Moderate,89.19919902953616
NG040,Tanker Ship,Port Harcourt-Lagos,May,151.9046864625049,Diesel,4874.341227634124,13448.487249809485,Calm,86.97662415806397
NG010,Oil Service Boat,Port Harcourt-Lagos,December,364.17750865250986,Diesel,11630.605735039446,32089.270248147623,Stormy,89.70771164451001
NG018,Surfer Boat,Lagos-Apapa,September,63.26782052920879,Diesel,2036.7613698839561,5619.499750755842,Stormy,69.95197702702755
NG035,Fishing Trawler,Warri-Bonny,November,292.68011433923897,Diesel,9403.624295226893,25944.94630769625,Stormy,73.69422864227812
NG065,Fishing Trawler,Escravos-Lagos,March,489.85022252224826,Diesel,15744.467255777696,43439.56593435743,Stormy,94.5867113022429
NG053,Surfer Boat,Port Harcourt-Lagos,January,87.40121197525343,HFO,2799.6615790372184,7724.369569370181,Stormy,93.88321773754915
NG007,Oil Service Boat,Warri-Bonny,May,71.91138353203064,Diesel,2286.571888902979,6308.736187640722,Calm,79.22126796044677
NG008,Surfer Boat,Escravos-Lagos,January,46.543856877895045,Diesel,1471.966721174123,4061.2104810443043,Calm,75.5825430119369
NG023,Surfer Boat,Escravos-Lagos,August,95.20705754972529,Diesel,3065.665338070038,8458.283752782945,Calm,85.30422702341515
NG031,Surfer Boat,Lagos-Apapa,August,115.07424334299701,HFO,3679.7088271845764,10152.452389842767,Moderate,94.88803253197513
NG045,Surfer Boat,Warri-Bonny,March,75.18246050662104,Diesel,2390.273609381085,6594.853059747773,Stormy,78.60516046017942
NG057,Oil Service Boat,Escravos-Lagos,February,101.98165835307942,HFO,3232.5979360104984,8918.856948244174,Calm,82.59081420393395
NG014,Fishing Trawler,Escravos-Lagos,March,74.79384859847472,HFO,2403.292497348221,6630.772651884679,Calm,70.10153613052263
NG039,Oil Service Boat,Warri-Bonny,January,402.02880514859675,HFO,12919.87447578728,35646.41026190511,Stormy,88.2216721332831
NG069,Oil Service Boat,Warri-Bonny,April,343.7926236133548,HFO,11043.524990067646,30469.492816768634,Calm,87.36900650242767
NG046,Fishing Trawler,Escravos-Lagos,October,160.06222391538435,Diesel,5124.30690379761,14138.151770979315,Calm,78.25751852864495
NG101,Fishing Trawler,Escravos-Lagos,April,76.12081136210357,HFO,2423.4050547747956,6686.263939728644,Moderate,85.20018679011625
NG005,Oil Service Boat,Port Harcourt-Lagos,August,46.27821386205923,HFO,1471.4969288913653,4059.914306806664,Stormy,72.7288836736047
NG041,Oil Service Boat,Lagos-Apapa,March,89.14106797062615,HFO,2817.5784417462305,7773.802854494475,Moderate,89.50730141115544
NG119,Tanker Ship,Warri-Bonny,January,112.37646796702246,Diesel,3611.1985770068422,9963.430082423449,Calm,90.49589866624888
NG008,Oil Service Boat,Warri-Bonny,April,60.05566645883832,HFO,1901.268920035084,5245.671083631025,Calm,75.0471480146492
NG055,Fishing Trawler,Lagos-Apapa,November,264.69931870709325,HFO,8471.786507963516,23373.97147937369,Moderate,81.7190104737561
NG030,Surfer Boat,Lagos-Apapa,December,176.97030520977333,Diesel,5649.67845694403,15587.671265807872,Moderate,80.11434436095155
NG060,Surfer Boat,Escravos-Lagos,August,87.98530698944477,Diesel,2810.1522562545765,7753.313734788815,Calm,70.02570385784307
NG098,Surfer Boat,Escravos-Lagos,August,464.0045685141849,HFO,14938.28873215001,41215.28964967484,Moderate,82.47056168808912
NG017,Oil Service Boat,Lagos-Apapa,February,68.59636085091753,Diesel,2169.2095059177377,5984.929043767383,Calm,78.46251880098178
NG068,Fishing Trawler,Escravos-Lagos,December,125.2173907722879,Diesel,4019.0256168220026,11088.639929035651,Calm,86.615131859507
NG113,Oil Service Boat,Port Harcourt-Lagos,March,60.13987568227527,HFO,1902.5764082831365,5249.27849193751,Moderate,83.5382636495625
NG113,Tanker Ship,Lagos-Apapa,June,151.7077845887328,Diesel,4798.059350627284,13238.022737291974,Stormy,74.12779551855076
NG108,Fishing Trawler,Warri-Bonny,July,108.66798028926048,HFO,3464.012971770349,9557.339568251704,Moderate,94.89974684440925
NG019,Surfer Boat,Port Harcourt-Lagos,January,129.0752727594056,HFO,4084.3150065818922,11268.775763752314,Stormy,82.59654052945652
NG047,Tanker Ship,Warri-Bonny,March,187.4713141930297,Diesel,6019.036829533303,16606.744640526904,Stormy,72.5544896484363
NG067,Oil Service Boat,Port Harcourt-Lagos,July,113.73528452461538,HFO,3632.7863963354557,10022.991672274014,Calm,76.69088886754986
NG059,Oil Service Boat,Lagos-Apapa,June,235.4185986739848,Diesel,7444.2097918000645,20538.84941463617,Moderate,89.75973945665477
NG042,Fishing Trawler,Port Harcourt-Lagos,February,538.4215202178136,Diesel,17029.454455447274,46984.89301834423,Calm,83.75574530810609
NG040,Surfer Boat,Escravos-Lagos,October,88.23965199066147,Diesel,2823.1194257527704,7789.09063376214,Moderate,87.9414020948692
NG031,Surfer Boat,Port Harcourt-Lagos,December,222.6810724941025,Diesel,7151.909167777024,19732.381210687054,Moderate,94.27791842869783
NG106,Tanker Ship,Warri-Bonny,November,31.43239710992532,Diesel,1002.1317876772467,2764.918568441646,Stormy,83.43073247258947
NG052,Surfer Boat,Lagos-Apapa,February,164.4245726409553,Diesel,5254.464753598736,14497.262079791788,Moderate,93.04360488200129
NG077,Tanker Ship,Lagos-Apapa,April,495.22043444409775,Diesel,15903.144436451006,43877.36212905603,Moderate,77.2575344182237
NG047,Oil Service Boat,Escravos-Lagos,May,154.35726704045777,Diesel,4938.258321254081,13624.836868855358,Moderate,80.72388354489836
NG069,Surfer Boat,Port Harcourt-Lagos,February,86.45203940619452,Diesel,2744.5166791676215,7572.222756466757,Calm,90.67857357995015
NG081,Tanker Ship,Lagos-Apapa,November,94.2364334886485,Diesel,3015.002166458572,8318.50219346392,Moderate,76.95669395885758
NG056,Tanker Ship,Warri-Bonny,November,118.92891287398393,HFO,3806.1699985353052,10501.363426448985,Moderate,71.26202309606589
NG063,Fishing Trawler,Port Harcourt-Lagos,May,126.21048487885429,Diesel,4047.7348442069724,11167.849746405382,Moderate,80.51661354749201
NG119,Oil Service Boat,Escravos-Lagos,June,31.02027866437793,HFO,992.6182735147765,2738.6704319366518,Calm,87.32576541213258
NG119,Tanker Ship,Warri-Bonny,March,187.25158020232578,HFO,6033.512385132968,16646.68323239494,Moderate,72.59726543726426
NG092,Oil Service Boat,Lagos-Apapa,August,120.5828180005508,Diesel,3825.9215045574074,10555.858560149689,Calm,85.85723973556452
NG094,Surfer Boat,Lagos-Apapa,February,262.2208045570516,HFO,8446.088719694484,23303.070333609605,Moderate,72.851467585346
NG032,Surfer Boat,Warri-Bonny,November,157.57763881366552,HFO,5034.025508562709,13889.062071261902,Calm,69.81688388392236
NG117,Tanker Ship,Warri-Bonny,May,92.53101225577632,HFO,2963.9186612513054,8177.560918248982,Calm,92.61697502299683
NG110,Oil Service Boat,Escravos-Lagos,March,125.68066017771108,HFO,3979.819261007985,10980.468147116266,Stormy,84.62923321760971
NG107,Oil Service Boat,Warri-Bonny,April,26.706492846908574,Diesel,850.4842054748134,2346.517295229236,Stormy,76.21309569290348
NG026,Surfer Boat,Warri-Bonny,May,155.96079426554704,Diesel,5005.378153205707,13810.022961099648,Calm,82.48458943020432
NG015,Fishing Trawler,Port Harcourt-Lagos,April,63.82579383719233,Diesel,2045.8682438442233,5644.625951942975,Calm,75.03188801025242
NG019,Surfer Boat,Escravos-Lagos,May,94.4118603723734,HFO,2986.0818900317795,8238.710084002707,Moderate,77.71890206500365
NG029,Oil Service Boat,Lagos-Apapa,May,124.6592413748772,HFO,3983.06085778963,10989.411832211561,Calm,85.02923337347724
NG114,Fishing Trawler,Port Harcourt-Lagos,September,187.57805082248538,Diesel,5938.530366941495,16384.62434054563,Moderate,71.31836356434347
NG106,Tanker Ship,Warri-Bonny,November,119.19783550780016,HFO,3842.7492420405188,10602.286908600503,Moderate,72.20148390554321
NG086,Surfer Boat,Port Harcourt-Lagos,March,345.6296494113992,HFO,11120.803459781951,30682.706965327958,Stormy,79.9692486209286
NG030,Surfer Boat,Port Harcourt-Lagos,May,87.80192746401745,HFO,2775.952926073679,7658.9565212883845,Moderate,84.07635104173134
NG038,Tanker Ship,Port Harcourt-Lagos,March,149.17538056900204,Diesel,4796.110317706634,13232.645283568747,Calm,91.21626697811016
NG037,Fishing Trawler,Escravos-Lagos,August,37.18055867644712,HFO,1196.8280890309452,3302.0928457564837,Stormy,84.7170772156011
NG064,Tanker Ship,Warri-Bonny,June,151.23478552061056,Diesel,4813.552384511233,13280.76858927868,Moderate,72.48179556350114
NG043,Oil Service Boat,Port Harcourt-Lagos,June,63.41859214449683,Diesel,2033.325604185628,5610.020346456991,Calm,93.96858165329989
NG093,Surfer Boat,Lagos-Apapa,July,107.98872255291934,Diesel,3443.207298407296,9499.93594797161,Calm,81.18030426281199
NG116,Oil Service Boat,Escravos-Lagos,October,58.014933069009224,Diesel,1857.6931399772775,5125.443899045436,Calm,87.22039850326696
NG024,Fishing Trawler,Lagos-Apapa,January,65.71734300818093,Diesel,2091.118911770177,5769.474213939382,Stormy,85.78868917470989
NG001,Tanker Ship,Warri-Bonny,June,268.58595588684886,Diesel,8543.33165662406,23571.36718365721,Stormy,77.55155562562494
NG008,Fishing Trawler,Lagos-Apapa,August,280.65866248682266,Diesel,8945.601219501861,24681.24374639724,Calm,75.72620381351851
NG084,Fishing Trawler,Escravos-Lagos,January,28.27511897326022,Diesel,896.1957018624987,2472.6369999504177,Moderate,79.42478461741418
NG024,Fishing Trawler,Lagos-Apapa,March,85.9247569658875,HFO,2761.0419473606776,7617.8165809889415,Stormy,77.39217029550791
NG119,Tanker Ship,Warri-Bonny,November,210.65425281562054,Diesel,6704.123157390064,18496.923090276592,Moderate,78.70869332944118
NG007,Tanker Ship,Escravos-Lagos,June,400.41661162380234,Diesel,12756.509812992661,35195.68113112384,Moderate,81.52101376373135
NG096,Tanker Ship,Port Harcourt-Lagos,June,85.489336906274,Diesel,2750.4843916916016,7588.687895455032,Moderate,86.42822381437684
