ship_id,ship_type,route_id,month,distance,fuel_type,fuel_consumption,CO2_emissions,weather_conditions,engine_efficiency
NG108,Fishing Vessel,Lagos-Apapa,September,690.0101351043212,Diesel,25125.817241497374,69323.05660047737,Moderate,85.351968520395
NG026,Fishing Vessel,Lagos-Apapa,July,251.7098275575999,Diesel,8405.627054791566,23191.4351076086,Moderate,93.1755173082619
NG102,Oil Tanker,Lagos-Apapa,April,114.08397030465534,HFO,3532.3320960922683,9745.834552384655,Calm,92.35496050736066
NG038,Fishing Vessel,Lagos-Apapa,June,544.572244955618,Diesel,17232.555416253137,47545.25606111533,Calm,95.30062479630693
NG059,Container Ship,Lagos-Apapa,August,310.9681055001086,HFO,8825.825576142506,24350.778328132325,Calm,101.01651368105767
NG001,Fishing Vessel,Lagos-Apapa,September,270.054153941879,Diesel,7876.645304714554,21731.954946277023,Calm,103.54159082343608
NG037,Passenger Ferry,Bonny-Port Harcourt,April,321.60833177290334,Diesel,10629.728770038597,29327.81378175756,Calm,91.45643970321454
NG041,Container Ship,Lagos-Apapa,October,522.2189320977401,HFO,17256.24446248137,47610.61501349117,Calm,89.40144504781327
NG091,Container Ship,Lagos-Apapa,November,77.84985930101215,HFO,2573.7845523752408,7101.166520747567,Calm,85.72682067289912
NG045,Container Ship,Lagos-Apapa,August,282.26860553074226,HFO,8843.373225952744,24399.192941249523,Moderate,100.1305507875037
NG017,Oil Tanker,Warri-Bonny,December,394.5656718004765,HFO,12359.461524093706,34100.21025589174,Calm,91.72576000675717
NG023,Fishing Vessel,Bonny-Port Harcourt,October,367.8131954030278,Diesel,14251.80061923459,39321.243623239825,Moderate,83.71892131457282
NG103,Bulk Carrier,Warri-Bonny,February,83.1604603290225,HFO,3207.9420608219752,8850.830479102888,Moderate,79.03606971855622
NG069,Container Ship,Lagos-Apapa,February,522.220906929144,HFO,18267.729745516175,50401.34022065235,Moderate,90.86234373852024
NG047,Container Ship,Port Harcourt-Lagos,July,57.18847636071622,HFO,2834.5181353802413,7820.540094095414,Stormy,81.26002995014942
NG023,Passenger Ferry,Bonny-Port Harcourt,May,135.7531684093638,Diesel,4569.746407505708,12608.098905302206,Calm,92.09718101908418
NG065,Fishing Vessel,Bonny-Port Harcourt,July,369.3424070144013,Diesel,12355.348597934912,34088.86254090364,Moderate,94.44906937750758
NG076,Oil Tanker,Lagos-Apapa,September,111.38164545441772,HFO,4147.449400247273,11442.965884751586,Moderate,83.95089600064262
NG036,Container Ship,Port Harcourt-Lagos,November,153.19130125348929,HFO,6311.655979136157,17414.09166830037,Stormy,95.11916933050283
NG009,Fishing Vessel,Bonny-Port Harcourt,April,285.8486562965371,Diesel,13842.956587830671,38193.22785931986,Stormy,85.7002393401859
NG014,Passenger Ferry,Bonny-Port Harcourt,July,118.65316072863611,Diesel,4934.94557104207,13615.696868821002,Stormy,96.96688405408608
NG050,Container Ship,Port Harcourt-Lagos,May,61.26591857488235,HFO,2324.076233671573,6412.212058302675,Moderate,82.0254075513144
NG007,Fishing Vessel,Bonny-Port Harcourt,December,643.2219866612658,Diesel,26304.210756970995,72574.28777778195,Stormy,95.69254511187937
NG031,Container Ship,Port Harcourt-Lagos,October,109.7472970645382,HFO,4282.959456580747,11816.843128816881,Moderate,80.74826895072987
NG014,Fishing Vessel,Bonny-Port Harcourt,September,199.32631440202115,Diesel,5809.169015031425,16027.711598795478,Calm,101.18984425767803
NG022,Passenger Ferry,Lagos-Apapa,September,551.5403164032643,Diesel,18797.81816248023,51863.87371674757,Calm,85.12804643680663
NG062,Oil Tanker,Lagos-Apapa,September,250.81892677970936,HFO,8378.995910911417,23117.958799284188,Moderate,90.28595994629006
NG069,Oil Tanker,Warri-Bonny,September,384.4056338296561,HFO,10519.688802843379,29024.209453155265,Calm,102.49443700497493
NG075,Fishing Vessel,Bonny-Port Harcourt,December,81.66803917443426,Diesel,3429.0263574615183,9460.81020880128,Stormy,96.33356704386009
NG077,Container Ship,Lagos-Apapa,November,204.60327907811075,HFO,5993.798528914493,16537.11123813918,Calm,97.0897347667881
NG021,Passenger Ferry,Bonny-Port Harcourt,October,196.4433587729661,Diesel,6888.838692658554,19006.560065795795,Moderate,88.8489988436444
NG101,Bulk Carrier,Warri-Bonny,October,457.7084399907152,HFO,14593.985209070475,40265.343528966536,Moderate,95.50498990898576
NG103,Fishing Vessel,Bonny-Port Harcourt,July,250.39313936468523,Diesel,7515.123534174907,20734.50304568638,Moderate,107.88491790864339
NG111,Fishing Vessel,Bonny-Port Harcourt,May,245.4732082157456,Diesel,8910.94727910031,24585.63224652854,Calm,80.54312196976188
NG002,Fishing Vessel,Bonny-Port Harcourt,September,251.6974012424859,Diesel,8877.477019700438,24493.286566206632,Calm,81.0794751345719
NG040,Passenger Ferry,Bonny-Port Harcourt,September,287.75150992042916,Diesel,7960.361737527187,21962.931672505663,Calm,109.51172556656482
NG044,Container Ship,Port Harcourt-Lagos,September,474.93898581068083,HFO,15186.530217894935,41900.197065878616,Moderate,96.92496016415002
NG078,Passenger Ferry,Bonny-Port Harcourt,December,276.4707704193206,Diesel,9200.421808769079,25384.303151906373,Calm,91.08326593531814
NG075,Oil Tanker,Lagos-Apapa,August,78.32658881545592,HFO,2584.1224711881327,7129.689220093387,Moderate,96.5375205213958
NG087,Fishing Vessel,Lagos-Apapa,December,93.4763763485605,Diesel,2827.9777427495505,7802.494909567928,Calm,100.74229911444347
NG072,Container Ship,Port Harcourt-Lagos,September,481.7686091530299,HFO,21707.73353230613,59892.437561901854,Stormy,90.31763315451413
NG069,Container Ship,Port Harcourt-Lagos,March,129.98909028347816,HFO,5207.936756965221,14368.889620773625,Stormy,100.67926203305828
NG113,Fishing Vessel,Bonny-Port Harcourt,November,186.81995830949498,Diesel,6244.5765493573,17229.01704714109,Calm,85.94835951028078
NG081,Passenger Ferry,Bonny-Port Harcourt,July,121.01586242999097,Diesel,3436.11175802868,9480.359090329528,Calm,107.89101701985277
NG048,Oil Tanker,Lagos-Apapa,August,404.7818673287651,HFO,13202.919745205762,36427.3426010924,Moderate,90.25172667395282
NG083,Fishing Vessel,Lagos-Apapa,June,26.351963092142654,Diesel,792.5767735568149,2186.748554501085,Calm,102.57248026955345
NG070,Container Ship,Port Harcourt-Lagos,August,226.29135886208843,HFO,9326.227067732709,25731.404502041547,Stormy,97.87445934583465
NG084,Fishing Vessel,Lagos-Apapa,January,537.5535411622197,Diesel,18131.762094112255,50026.20045490811,Calm,84.49775173991632
NG099,Oil Tanker,Lagos-Apapa,March,425.30873555938217,HFO,14675.474620275992,40490.17582043166,Calm,82.06321910916682
NG069,Oil Tanker,Warri-Bonny,December,107.21565435857663,HFO,3093.553392340503,8535.227923238648,Calm,101.75555247229987
NG051,Passenger Ferry,Bonny-Port Harcourt,November,41.133579281007215,Diesel,1974.9556407119367,5448.975464105003,Stormy,89.27038003602229
NG071,Container Ship,Lagos-Apapa,April,78.7221939955328,HFO,2406.8978600568125,6640.719980590874,Moderate,102.96729749842588
NG012,Passenger Ferry,Bonny-Port Harcourt,July,262.9313275704776,Diesel,10562.33784209547,29141.87972567264,Stormy,101.44317269436708
NG082,Bulk Carrier,Warri-Bonny,August,346.3738939615517,HFO,11908.893699232603,32857.07700673265,Moderate,89.3416789042652
NG107,Container Ship,Lagos-Apapa,September,82.08591930518429,HFO,3229.2003176641624,8909.482793896634,Moderate,82.17395944642963
NG019,Passenger Ferry,Lagos-Apapa,April,114.81681818767161,Diesel,4206.814246047191,11606.755684140457,Calm,84.90802514083303
NG093,Passenger Ferry,Lagos-Apapa,May,506.2203215484582,Diesel,17279.844407802502,47675.7281331776,Moderate,90.68583209806313
NG027,Fishing Vessel,Bonny-Port Harcourt,January,278.1445636036868,Diesel,10430.12154060958,28777.09007273055,Moderate,82.02511746377316
NG058,Passenger Ferry,Bonny-Port Harcourt,October,377.821910659708,Diesel,16805.238289602235,46366.272345980724,Stormy,92.40392605007617
NG093,Fishing Vessel,Bonny-Port Harcourt,May,122.28362878567835,Diesel,5769.645044904078,15918.663507269584,Stormy,87.23293733861139
NG095,Passenger Ferry,Bonny-Port Harcourt,May,535.2139004776487,Diesel,19227.475847047215,53049.315117510225,Moderate,91.54027474510364
NG065,Container Ship,Lagos-Apapa,November,190.93944673213758,HFO,6974.553658834402,19243.050819294655,Moderate,84.99989898003373
NG077,Oil Tanker,Warri-Bonny,April,151.524213385678,HFO,6520.724167598564,17990.91851229261,Stormy,92.08639497251698
NG022,Oil Tanker,Lagos-Apapa,January,594.0667690702268,HFO,20904.085016634082,57675.1416624948,Calm,80.33510402437781
NG083,Passenger Ferry,Lagos-Apapa,January,464.10468564428993,Diesel,15700.59026717885,43318.50770429625,Moderate,98.36166760585411
NG086,Container Ship,Lagos-Apapa,December,224.1399682236632,HFO,8171.419557690541,22545.24798375356,Moderate,86.44148113964343
NG091,Oil Tanker,Lagos-Apapa,March,492.4508972754329,HFO,17506.804144190544,48301.918417873,Calm,81.83220813508655
NG075,Passenger Ferry,Bonny-Port Harcourt,September,213.36439270432484,Diesel,7147.157318818384,19719.270684125848,Calm,88.72644180446035
NG105,Passenger Ferry,Lagos-Apapa,October,476.1047965009532,Diesel,16413.408285124126,45285.19890995574,Moderate,90.25045341171392
NG110,Fishing Vessel,Bonny-Port Harcourt,December,301.25837432747346,Diesel,13339.616758276125,36804.49470257876,Stormy,89.08734301381796
NG096,Fishing Vessel,Bonny-Port Harcourt,May,180.941502912144,Diesel,6153.040582619854,16976.465938370024,Calm,85.0579317589711
NG077,Oil Tanker,Lagos-Apapa,January,476.98499546624566,HFO,13388.115651157388,36938.3049370461,Calm,97.22993446344675
NG018,Oil Tanker,Lagos-Apapa,February,186.04333088716726,HFO,6687.391511296327,18450.75986151364,Moderate,82.62782192923262
NG111,Passenger Ferry,Bonny-Port Harcourt,October,72.91200443466892,Diesel,2260.4716105034036,6236.724556759571,Calm,97.69736919824781
NG064,Bulk Carrier,Port Harcourt-Lagos,August,332.23281763562466,HFO,10176.5406420057,28077.45101949078,Moderate,101.14865373555607
NG054,Fishing Vessel,Bonny-Port Harcourt,November,320.7751315766232,Diesel,11531.472948025039,31815.759232003922,Calm,80.15273337801797
NG119,Passenger Ferry,Bonny-Port Harcourt,May,452.7723965077744,Diesel,15543.025419544398,42883.78047748316,Moderate,96.95420841168445
NG107,Container Ship,Lagos-Apapa,January,316.31114326242545,HFO,10745.964633267646,29648.51281606895,Moderate,91.58483068975059
NG093,Bulk Carrier,Warri-Bonny,May,392.54360016783176,HFO,17411.587684831808,48039.21269419524,Stormy,86.53560831670774
NG117,Fishing Vessel,Bonny-Port Harcourt,October,82.48481725349794,Diesel,2949.5247654528107,8137.847628784612,Moderate,90.31750044482415
NG086,Passenger Ferry,Lagos-Apapa,April,412.51758970637263,Diesel,11986.020268661223,33069.87205680053,Calm,105.06386610525527
NG058,Oil Tanker,Lagos-Apapa,March,215.02015745816723,HFO,7129.774996355965,19671.312215259815,Calm,84.45069492856467
NG037,Fishing Vessel,Lagos-Apapa,April,377.01056180578485,Diesel,11540.630003727692,31841.023886469386,Calm,99.02343168462419
NG114,Oil Tanker,Warri-Bonny,May,481.76575670772985,HFO,17600.216090914866,48559.64542462826,Moderate,83.86632901135819
NG018,Container Ship,Lagos-Apapa,June,338.2996870289194,HFO,11720.794348656815,32338.103959959768,Calm,81.93893945166388
NG006,Passenger Ferry,Bonny-Port Harcourt,January,197.72097125397423,Diesel,5796.485238367137,15992.716591104581,Moderate,106.19324630167058
NG060,Oil Tanker,Lagos-Apapa,February,197.36595447922653,HFO,7236.172215709509,19964.86606819469,Moderate,79.89262932379793
NG046,Container Ship,Lagos-Apapa,July,259.14520345173327,HFO,8513.33813445764,23488.613949610903,Moderate,94.71637199462322
NG120,Passenger Ferry,Lagos-Apapa,September,96.31357945408364,Diesel,2933.5843518565666,8093.8674396689175,Calm,101.93416216804792
NG039,Container Ship,Port Harcourt-Lagos,October,159.31501222939767,HFO,6724.389823959853,18552.839570931403,Stormy,96.42569758129235
NG086,Oil Tanker,Lagos-Apapa,September,236.8110775364233,HFO,7743.105022356527,21363.51238127023,Calm,85.95750305642423
NG038,Passenger Ferry,Bonny-Port Harcourt,January,358.38897325540324,Diesel,13904.034840229573,38361.74501071879,Stormy,102.11564356201916
NG050,Passenger Ferry,Bonny-Port Harcourt,July,506.62110696168355,Diesel,23509.34047239625,64863.1375665731,Stormy,89.20956651091653
NG083,Fishing Vessel,Bonny-Port Harcourt,October,575.2604898712059,Diesel,19442.507000177982,53642.594000981946,Moderate,93.912936969178
NG043,Oil Tanker,Lagos-Apapa,February,141.76934569434218,HFO,4094.236336340241,11296.149078529677,Calm,102.08214204217032
NG047,Container Ship,Lagos-Apapa,September,542.0861364008026,HFO,17363.065033385166,47905.33690896962,Calm,93.24385379805484
NG089,Container Ship,Port Harcourt-Lagos,November,487.62047656059934,HFO,17124.104410581964,47246.03573597086,Moderate,90.84912011220483
NG061,Fishing Vessel,Bonny-Port Harcourt,February,358.47326801262375,Diesel,11748.176123799913,32413.651287627643,Moderate,95.6857485292275
NG081,Oil Tanker,Lagos-Apapa,April,410.51308092823626,HFO,15821.029586035504,43650.80422773961,Moderate,80.14555050164623
NG115,Fishing Vessel,Lagos-Apapa,February,52.44374213277968,Diesel,1802.2938981868947,4972.5953474005,Calm,84.31479603070532
NG034,Container Ship,Lagos-Apapa,June,233.3285232443027,HFO,7825.781835358583,21591.620758092402,Calm,84.85857845985888
NG014,Container Ship,Port Harcourt-Lagos,November,201.28627995804266,HFO,7667.03602622665,21153.635214944923,Stormy,104.0963335102607
NG115,Oil Tanker,Warri-Bonny,August,162.08889938210328,HFO,5217.00366795953,14393.90556266354,Calm,86.46132432836343
NG040,Fishing Vessel,Bonny-Port Harcourt,February,191.9505554801725,Diesel,9315.985194139212,25703.146794998916,Stormy,85.72880577528815
NG097,Container Ship,Port Harcourt-Lagos,June,430.83659203959814,HFO,19827.60184158298,54705.084873644184,Stormy,87.42831896606462
NG088,Passenger Ferry,Lagos-Apapa,May,454.8211097897818,Diesel,14362.105778015444,39625.579625209175,Moderate,103.59755411217635
NG064,Oil Tanker,Warri-Bonny,April,53.088273085459306,HFO,1922.5386576184826,5304.35507421327,Calm,77.58318807290036
NG091,Passenger Ferry,Lagos-Apapa,April,209.4058213384662,Diesel,6446.360952984447,17785.74766009148,Calm,97.76785961460072
NG055,Oil Tanker,Lagos-Apapa,December,447.6816929585695,HFO,16094.852929135903,44406.29293204054,Calm,77.60946929968424
NG090,Fishing Vessel,Lagos-Apapa,July,316.0080452181757,Diesel,10918.056062153766,30123.319416406164,Moderate,91.66534167725437
NG029,Bulk Carrier,Warri-Bonny,November,184.2742569997585,HFO,8769.28797895662,24194.78901195999,Stormy,79.37625572090427
NG038,Fishing Vessel,Bonny-Port Harcourt,March,161.6004824023387,Diesel,7337.78956625078,20245.232086758602,Stormy,90.009883802988
NG024,Bulk Carrier,Port Harcourt-Lagos,March,493.7073658795322,HFO,15881.99615088417,43819.013229067554,Moderate,93.53352554933302
NG012,Passenger Ferry,Lagos-Apapa,February,74.18821317869993,Diesel,2489.914106122275,6869.76486575586,Calm,91.84170159667144
NG008,Bulk Carrier,Port Harcourt-Lagos,July,23.665269549478722,HFO,713.9200515600485,1969.731757054026,Moderate,105.64419281381605
NG005,Passenger Ferry,Lagos-Apapa,March,253.23225692861627,Diesel,9608.198496292436,26509.374074688116,Moderate,82.09405782971167
NG119,Oil Tanker,Lagos-Apapa,February,207.2557028371432,HFO,8133.106527171204,22439.54091927483,Moderate,78.06585486176871
NG021,Fishing Vessel,Lagos-Apapa,March,194.20775105643642,Diesel,5703.742432516113,15736.835768701749,Calm,98.98082998538993
NG091,Oil Tanker,Warri-Bonny,October,172.05029774175375,HFO,6617.514883422549,18257.96766762854,Moderate,80.58370089091974
NG028,Oil Tanker,Lagos-Apapa,April,138.04880996856255,HFO,4003.214705634442,11045.017041842546,Calm,99.79537687171256
NG048,Bulk Carrier,Port Harcourt-Lagos,March,322.44661550813584,HFO,11058.04977393766,30509.567231250472,Moderate,87.22542257004118
NG006,Passenger Ferry,Lagos-Apapa,February,311.1501686242618,Diesel,9328.77454633351,25738.433089471542,Calm,103.38426691064858
NG056,Oil Tanker,Lagos-Apapa,April,396.4217511577869,HFO,11515.134882912495,31770.681907686343,Calm,97.90250333759927
NG032,Oil Tanker,Lagos-Apapa,January,37.49861839013941,HFO,1428.4442435448389,3941.1303598252075,Moderate,81.16273477220494
NG031,Container Ship,Port Harcourt-Lagos,August,82.41894026411937,HFO,3981.2574380412,10984.436130601809,Stormy,85.74358525427363
NG023,Bulk Carrier,Port Harcourt-Lagos,January,380.590669317477,HFO,18356.08129225484,50645.105397181156,Stormy,80.91836372003714
NG114,Bulk Carrier,Port Harcourt-Lagos,January,313.23382652302575,HFO,9181.500583279389,25332.098792821653,Moderate,104.50803462015945
NG001,Fishing Vessel,Bonny-Port Harcourt,August,281.5101072959302,Diesel,10671.774987769553,29443.82084746148,Moderate,82.30987953255041
NG072,Passenger Ferry,Lagos-Apapa,October,494.17498177038107,Diesel,14680.259278790085,40503.376869766624,Moderate,105.19156921771037
NG063,Oil Tanker,Warri-Bonny,March,191.43291165670837,HFO,6508.033772804529,17955.905244937614,Moderate,91.89872309387323
NG015,Passenger Ferry,Bonny-Port Harcourt,March,240.2238649072454,Diesel,7479.39953405619,20635.939211586083,Moderate,106.47897665941183
NG011,Oil Tanker,Warri-Bonny,September,65.57000949443974,HFO,3244.5728661483004,8951.896222220845,Stormy,80.1811113426858
NG092,Fishing Vessel,Lagos-Apapa,August,299.30313717136306,Diesel,9793.333464405097,27020.16828089626,Calm,90.83153912742026
NG107,Oil Tanker,Warri-Bonny,May,349.82731078177954,HFO,15182.792525280885,41889.88463408193,Stormy,87.48890782041856
NG018,Container Ship,Port Harcourt-Lagos,June,74.12998503544907,HFO,3194.66990862728,8814.212121619836,Stormy,93.07646897850752
NG023,Oil Tanker,Warri-Bonny,March,81.8439554470267,HFO,2739.9393045225206,7559.593610972543,Moderate,90.11244469092034
NG112,Fishing Vessel,Bonny-Port Harcourt,October,422.3608821170962,Diesel,14417.581351323985,39778.63877832839,Moderate,89.78062422763215
NG044,Fishing Vessel,Lagos-Apapa,July,525.9772864776265,Diesel,18442.469305440925,50883.45311220836,Moderate,89.27075129115845
NG085,Passenger Ferry,Lagos-Apapa,November,218.40166184810178,Diesel,8244.600022960301,22747.155586884823,Moderate,84.49930911346149
NG114,Passenger Ferry,Lagos-Apapa,March,368.2712887478375,Diesel,11671.570880466987,32202.294595488253,Moderate,102.53872604860588
NG114,Oil Tanker,Lagos-Apapa,August,316.90108745608,HFO,11879.739502660963,32776.639502963044,Moderate,83.23477689950941
NG111,Fishing Vessel,Bonny-Port Harcourt,May,340.7600429622436,Diesel,11996.265520453846,33098.13908441916,Calm,82.52632953849258
NG087,Passenger Ferry,Bonny-Port Harcourt,February,369.1513851760884,Diesel,14020.586887360038,38683.31640807745,Moderate,81.77584189612745
NG110,Bulk Carrier,Port Harcourt-Lagos,June,394.46152530622624,HFO,19575.53950359443,54009.635585158176,Stormy,77.41043191770497
NG016,Oil Tanker,Warri-Bonny,August,54.42247815894414,HFO,2161.113036402298,5962.590585714926,Moderate,79.44124018900617
NG044,Oil Tanker,Warri-Bonny,May,124.44528351767576,HFO,4848.4517284810745,13377.05716664464,Stormy,98.59973201751008
NG075,Oil Tanker,Warri-Bonny,March,238.92876834466014,HFO,11643.113107527472,32123.778550209085,Stormy,76.4829046382201
NG089,Bulk Carrier,Port Harcourt-Lagos,October,51.1990330803548,HFO,1951.8787088502675,5385.305357845943,Moderate,80.22265560301491
NG074,Oil Tanker,Warri-Bonny,January,614.2814110041634,HFO,25912.586605568133,71493.782297985,Stormy,93.21189061063674
NG067,Container Ship,Lagos-Apapa,March,171.32953966213256,HFO,5816.548164375644,16048.070944035313,Calm,84.42025958690117
NG022,Fishing Vessel,Bonny-Port Harcourt,August,299.8818209863262,Diesel,10833.981560932554,29891.354766229968,Calm,80.77287597906988
NG034,Container Ship,Lagos-Apapa,January,167.88172082597242,HFO,5092.540094568337,14050.505972514284,Moderate,104.0330265201499
NG117,Oil Tanker,Lagos-Apapa,April,109.46695890334883,HFO,3604.518156003045,9944.99855444925,Moderate,95.19788910725048
NG055,Container Ship,Port Harcourt-Lagos,November,155.4077310350417,HFO,7777.057684651639,21457.18902897479,Stormy,77.24798429470547
NG026,Bulk Carrier,Port Harcourt-Lagos,July,47.65222575049555,HFO,2134.6625489204744,5889.612715057478,Stormy,87.56725535400388
NG022,Container Ship,Port Harcourt-Lagos,March,49.55854386093366,HFO,1934.158053854059,5336.413417038907,Stormy,104.23205906777845
NG065,Passenger Ferry,Bonny-Port Harcourt,January,454.69470784350955,Diesel,17802.826625632948,49118.655363732534,Moderate,81.57064054918898
NG033,Fishing Vessel,Bonny-Port Harcourt,June,474.32331241814387,Diesel,18276.27766097299,50424.924234709826,Moderate,82.75942150524362
NG019,Oil Tanker,Lagos-Apapa,May,434.3514277500799,HFO,15172.525041757002,41861.55626829667,Calm,78.68460393156714
NG037,Passenger Ferry,Lagos-Apapa,April,223.54450730738097,Diesel,8389.577237573221,23147.153069863893,Moderate,88.00776944345859
NG003,Container Ship,Lagos-Apapa,May,160.21614179999767,HFO,5134.442133292135,14166.115243019036,Calm,91.97855799321451
NG066,Passenger Ferry,Lagos-Apapa,December,311.68224384134857,Diesel,11110.782869000155,30655.059785725403,Calm,81.07145911544582
NG095,Passenger Ferry,Lagos-Apapa,November,410.5469709742068,Diesel,13297.87855391504,36689.337457124195,Moderate,101.1152104692115
NG087,Container Ship,Lagos-Apapa,April,134.26883641717527,HFO,4423.437703625556,12204.427794319397,Moderate,97.31529186215322
NG079,Oil Tanker,Lagos-Apapa,November,186.8254985952782,HFO,5869.634359886493,16194.537715672283,Moderate,94.68773094221756
NG022,Passenger Ferry,Bonny-Port Harcourt,June,187.5960269315564,Diesel,5844.802670265472,16126.026168026363,Calm,93.14683329484103
NG048,Oil Tanker,Warri-Bonny,May,405.8268273873673,HFO,16363.109543101316,45146.42282531475,Stormy,96.12638850092117
NG067,Oil Tanker,Warri-Bonny,May,262.91843438725635,HFO,10961.133265893772,30242.171010539656,Stormy,96.42633040608546
NG041,Bulk Carrier,Port Harcourt-Lagos,May,457.76408612536505,HFO,16616.217299582284,45844.756461984325,Moderate,82.00453535268116
NG084,Fishing Vessel,Bonny-Port Harcourt,October,47.747050671617615,Diesel,1516.6003527346725,4184.356316947567,Calm,93.39680315158571
NG008,Oil Tanker,Lagos-Apapa,March,233.9520629835668,HFO,8099.981596312187,22348.148013135484,Calm,82.57357607538893
NG056,Oil Tanker,Warri-Bonny,April,438.136678476604,HFO,14971.79472473027,41307.73391915956,Moderate,89.49367265638942
NG032,Oil Tanker,Lagos-Apapa,June,69.3028359580155,HFO,1998.5690112419854,5514.125624438059,Calm,102.38639103848762
NG056,Oil Tanker,Warri-Bonny,April,171.68743953579767,HFO,8083.01656778092,22301.34087361847,Stormy,85.31925775571321
NG087,Container Ship,Port Harcourt-Lagos,November,560.1016864720923,HFO,16748.392369327925,46209.43235503413,Moderate,102.17520898288801
NG071,Bulk Carrier,Port Harcourt-Lagos,February,434.3566609882087,HFO,16920.147858954457,46683.312086562146,Moderate,80.03808744038409
NG055,Bulk Carrier,Port Harcourt-Lagos,July,262.5246964428768,HFO,12685.676691864035,35000.24993706587,Stormy,79.2737644587583
NG054,Bulk Carrier,Port Harcourt-Lagos,December,238.36416342024984,HFO,9347.090377710334,25788.967143867325,Moderate,76.22646976091451
NG105,Bulk Carrier,Port Harcourt-Lagos,February,93.09783800399889,HFO,2958.165730041849,8161.688368830246,Moderate,94.97987361044063
NG004,Passenger Ferry,Lagos-Apapa,July,173.60515610328568,Diesel,5539.276895318822,15283.069284834884,Calm,96.77669828864441
NG098,Oil Tanker,Warri-Bonny,December,67.82107262682764,HFO,2155.3279168447675,5946.629227456503,Moderate,98.2278505853125
NG079,Fishing Vessel,Lagos-Apapa,October,453.8635819811278,Diesel,15222.972568072584,42000.74285428972,Moderate,93.37876015982711
NG089,Oil Tanker,Warri-Bonny,November,143.21923272381676,HFO,4233.846664491833,11681.33912379036,Calm,97.67429452669688
NG021,Bulk Carrier,Warri-Bonny,December,122.25163363253688,HFO,5939.093579634506,16386.178265141214,Stormy,81.22636304720977
NG056,Oil Tanker,Warri-Bonny,June,180.61322578060808,HFO,7040.205579169598,19424.186889241475,Stormy,99.54073338029814
NG106,Bulk Carrier,Port Harcourt-Lagos,October,397.63573000557676,HFO,12563.9964689684,34664.52971360499,Moderate,97.64765587634952
NG016,Oil Tanker,Warri-Bonny,September,364.271188881234,HFO,14819.000393299997,40886.1687225267,Stormy,94.7730729632362
NG073,Container Ship,Lagos-Apapa,March,263.00539598428617,HFO,9714.04405416388,26801.405873244406,Moderate,83.37402579568152
NG070,Passenger Ferry,Bonny-Port Harcourt,May,91.5226312723517,Diesel,3305.3878290912567,9119.686948298706,Moderate,87.58660309641901
NG076,Fishing Vessel,Bonny-Port Harcourt,June,405.3781379355701,Diesel,11548.650155315494,31863.151780544304,Calm,106.12973123614903
NG024,Oil Tanker,Lagos-Apapa,March,507.6312715416135,HFO,16728.98331252335,46155.88205135671,Calm,85.23853859282426
NG111,Container Ship,Lagos-Apapa,November,372.3857114077585,HFO,13152.841642047957,36289.1752672188,Calm,82.35367603243782
NG089,Passenger Ferry,Lagos-Apapa,November,446.19245454970616,Diesel,14062.486571097186,38798.91918108717,Calm,93.29289847331087
NG111,Container Ship,Lagos-Apapa,January,134.21417568345223,HFO,4790.057489880646,13215.945308322533,Moderate,89.50085206654313
NG017,Fishing Vessel,Bonny-Port Harcourt,April,402.4496218807927,Diesel,13986.020399511084,38587.94619302729,Moderate,88.41925535954667
NG019,Container Ship,Port Harcourt-Lagos,September,172.70992157620603,HFO,5684.840721089022,15684.685249635566,Moderate,96.2238069815405
NG030,Oil Tanker,Warri-Bonny,February,398.39053659760833,HFO,11665.583395084848,32185.774902454945,Moderate,100.72467447887604
NG018,Container Ship,Port Harcourt-Lagos,March,222.48960989805425,HFO,6946.949446680277,19166.889779708188,Moderate,101.92146539050498
NG010,Bulk Carrier,Warri-Bonny,January,467.4043053494101,HFO,16952.482927166773,46772.5257325231,Calm,75.86829673077364
NG101,Oil Tanker,Lagos-Apapa,February,539.2640922637019,HFO,16488.70563624895,45492.94707924797,Calm,90.87396828631887
NG004,Bulk Carrier,Port Harcourt-Lagos,November,329.7301137185708,HFO,13581.87319135878,37472.88913771308,Stormy,96.1129767630276
NG085,Bulk Carrier,Warri-Bonny,March,265.7005393039166,HFO,8798.306241150567,24274.851467767247,Calm,85.77382393865271
NG064,Oil Tanker,Lagos-Apapa,November,369.4798961243877,HFO,14259.520185563386,39342.542191497276,Moderate,76.68781121280239
NG108,Bulk Carrier,Port Harcourt-Lagos,April,145.1526256944763,HFO,4728.074678900562,13044.932446431118,Moderate,92.49743315512718
NG066,Fishing Vessel,Bonny-Port Harcourt,September,321.639146267865,Diesel,10130.124251248466,27949.38648520215,Moderate,99.91910057848771
NG052,Fishing Vessel,Lagos-Apapa,March,472.38766020103174,Diesel,16927.93657877144,46704.80145184441,Calm,81.80245721513889
NG092,Bulk Carrier,Warri-Bonny,July,229.49310139689837,HFO,10894.251168637207,30057.640837088504,Stormy,83.07621666590984
NG014,Passenger Ferry,Bonny-Port Harcourt,August,108.15222350837215,Diesel,3690.331516230074,10181.760780764836,Calm,88.92497415246488
NG028,Passenger Ferry,Lagos-Apapa,May,89.07210122657457,Diesel,2912.12442747484,8034.658716694551,Calm,94.02077444575525
NG058,Bulk Carrier,Port Harcourt-Lagos,January,448.06327631001375,HFO,19188.475795995644,52941.71253804052,Stormy,91.60865583648464
